workerid,correct_answer,math_answer,prime,prime_condition,sentence_completion,slide_number_in_experiment,target,error,label
11,filler,16,Filler19.png,Fi,drivers have become more cautious,26,Thanks to stricter speed checks on national motorways ____.,,
11,3,3,LAprime04.png,LA,were in question,27,The commission referred to the source of the donations that ____ .,,L
11,20,20,LAprime05.png,LA,were vulnerable,28,The hacker attacked the web sites of the service provider that ____ .,,H
11,filler,1,Filler03.png,Fi,faulty,29,The captain recalled that sails of the pirates' ship were ____ .,,
11,filler,10,Filler14.png,Fi,they had nowhere else to turn to,30,The priest looked after the asylum seekers because ____ .,,
11,filler,14,Filler18.png,Fi,the customer,31,The barman slid a whiskey and a beer over to ____.,,
11,filler,7,Filler24.png,Fi,the event was cancelled,32,Because of unexpectedly harsh weather conditions in spring ____ .,,
11,filler,7,Filler23.png,Fi,evacuated immediately,33,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
11,5,5,HAprime01.png,HA,were on record,34,The superintendent checked the earnings of the company that ____ .,,H
11,filler,7,Filler15.png,Fi,their name was called,35,The patient had to wait for quite some time before ____ .,,
11,filler,2,Filler09.png,Fi,no one could get in or out,36,The teenagers barricaded the main entrance of the school so that ____ .,,
11,filler,6,Filler05.png,Fi,their performance,37,The famous entertainer was given a bunch of flowers after ____ .,,
24,filler,6,Filler05.png,Fi,the costumer,2,The barman slid a whiskey and a beer over to ____.,,
24,12,12,HAprime08.png,HA,rang,3,The tourist guide mentioned the bells of the church that ____ .,,H
24,5,5,LAprime10.png,LA,was there,4,The hacker attacked the web sites of the service provider that ____ .,,L
24,filler,3,Filler12.png,Fi,declined,5,Because of unexpectedly harsh weather conditions in spring ____ .,,
24,22,22,BLprime03.png,BL,ate in the cafeteria,6,The social worker greeted the nurse of the senior-citizens who ____.,,U
24,filler,15,Filler21.png,Fi,that they were innocent,7,The accomplice of the recently convicted fraudster alleged ____ .,,
24,filler,15,Filler10.png,Fi,the house,8,The postman delivered a small parcel to ____ .,,
24,11,11,HAprime04.png,HA,were used,9,The scientist criticised the method of the studies that ____ .,,L
24,filler,7,Filler08.png,Fi,they had their operation,10,The patient had to wait for quite some time before ____ .,,
24,filler,10,Filler14.png,Fi,she was late to work,11,Because of a considerable delay of the 7:30am train ____ .,,
24,filler,1,Filler03.png,Fi,well,12,The management of the successful supermarket chain planned ____ .,,
24,filler,14,Filler01.png,Fi,fewer deaths have occured,13,Thanks to stricter speed checks on national motorways ____.,,
24,1,1,HAprime09.png,HA,was approachable,14,The bus driver talked to the leader of the boy scouts who ____ .,,H
24,filler,7,Filler20.png,Fi,ugly,15,The woman complained that the bicycles of the neighbour's kids were ____ .,,
24,21,21,BLprime12.png,BL,were poorly written,16,We were amused at the articles of the newspaper that ____ .,,H
24,filler,2,Filler09.png,Fi,the shooter would not enter,17,The teenagers barricaded the main entrance of the school so that ____ .,,
24,19,19,BLprime05.png,BL,ate bread,18,A stranger blackmailed the butler of the royals who ____ .,,U
24,7,7,LAprime06.png,LA,associated with the CIA,19,The secret service confiscated all files of the organisation that ____ .,,L
24,filler,7,Filler23.png,Fi,his mom,20,The racing driver showed the torn overall to ____ .,,
24,filler,12,Filler22.png,Fi,was a drunk,21,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
24,filler,5,Filler04.png,Fi,a dog died,22,Shortly before the fully occupied passenger plane has landed ____ .,,
24,17,17,HAprime02.png,HA,were written by his husband,23,The homeowner kept the letters of the office that ____ .,,H
24,filler,14,Filler18.png,Fi,guns,24,The ranger of the forest near the city borders forbid ____ .,,
24,8,8,LAprime01.png,LA,died,25,The minister saw the bodyguard of the diplomats who ____ .,,U
24,filler,1,Filler13.png,Fi,the performance,26,The famous entertainer was given a bunch of flowers after ____ .,,
24,18,18,BLprime11.png,BL,was huge,27,The commission referred to the source of the donations that ____ .,,H
24,filler,15,Filler06.png,Fi,cried,28,"Because of last night's TV documentary, the old lady ____ .",,
24,filler,7,Filler15.png,Fi,was assassinated,29,The prime minister held a press conference and shortly afterwards ____ .,,
24,filler,12,Filler02.png,Fi,cleaned,30,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
24,filler,3,Filler11.png,Fi,the lord loves everyone,31,The priest looked after the asylum seekers because ____ .,,
24,filler,4,Filler16.png,Fi,smelt weird,32,"After washing the salad with its firm green leaves, the scullion ____ .",,
24,filler,4,Filler07.png,Fi,red,33,The captain recalled that sails of the pirates' ship were ____ .,,
24,filler,7,Filler24.png,Fi,stolen,34,The police learnt that the handbag of the diplomat's wife had been ____ .,,
24,filler,16,Filler19.png,Fi,broken,35,The conductor noticed that the strings of the soloist's violin were ____ .,,
24,filler,5,Filler17.png,Fi,she farted,36,The speaker switched off the microphone before ____ .,,
24,19,19,LAprime07.png,LA,he worked at,37,The superintendent checked the earnings of the company that ____ .,,L
52,13,13,HAprime07.png,HA,were misspelled,2,We were amused at the articles of the newspaper that ____ .,,H
52,11,12,HAprime04.png,HA,were in the warrant,3,The secret service confiscated all files of the organisation that ____ .,,H
52,filler,1,Filler13.png,Fi,they could have their parade,4,The teenagers barricaded the main entrance of the school so that ____ .,,
52,2,2,LAprime03.png,LA,he caught in a compromising position,5,A stranger blackmailed the butler of the royals who ____ .,,H
52,filler,5,Filler04.png,Fi,ready to be changed,6,The conductor noticed that the strings of the soloist's violin were ____ .,,
52,filler,5,Filler17.png,Fi,he was coerced,7,The accomplice of the recently convicted fraudster alleged ____ .,,
52,filler,20,Filler21.png,Fi,often wind-torn,8,The captain recalled that sails of the pirates' ship were ____ .,,
52,5,5,HAprime01.png,HA,were from this quarter,9,The superintendent checked the earnings of the company that ____ .,,H
52,filler,14,Filler01.png,Fi,often left in her yard,10,The woman complained that the bicycles of the neighbour's kids were ____ .,,
52,1,1,HAprime09.png,HA,were anonymous,11,The commission referred to the source of the donations that ____ .,,L
52,19,19,BLprime05.png,BL,were easily decrypted,12,The hacker attacked the web sites of the service provider that ____ .,,H
52,filler,7,Filler15.png,Fi,threw away her t.v. dinners,13,"Because of last night's TV documentary, the old lady ____ .",,
52,filler,7,Filler24.png,Fi,winning the grammy,14,The famous entertainer was given a bunch of flowers after ____ .,,
52,filler,5,Filler20.png,Fi,spotless,15,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
52,11,11,LAprime12.png,LA,pealed suddenly,16,The tourist guide mentioned the bells of the church that ____ .,,H
52,filler,15,Filler06.png,Fi,began to prep the carrots,17,"After washing the salad with its firm green leaves, the scullion ____ .",,
52,18,18,BLprime11.png,BL,was giving him the directions,18,The bus driver talked to the leader of the boy scouts who ____ .,,H
52,filler,6,Filler05.png,Fi,retreated to his office,19,The prime minister held a press conference and shortly afterwards ____ .,,
52,filler,12,Filler02.png,Fi,the regular customer,20,The barman slid a whiskey and a beer over to ____.,,
52,filler,1,Filler03.png,Fi,accidents have decreased two-fold,21,Thanks to stricter speed checks on national motorways ____.,,
52,filler,14,Filler18.png,Fi,fires,22,The ranger of the forest near the city borders forbid ____ .,,
52,filler,10,Filler14.png,Fi,"they were hungry, cold, and scared",23,The priest looked after the asylum seekers because ____ .,,
52,filler,16,Filler19.png,Fi,his crew chief,24,The racing driver showed the torn overall to ____ .,,
52,filler,3,Filler11.png,Fi,being seen by the doctor,25,The patient had to wait for quite some time before ____ .,,
52,filler,3,Filler08.png,Fi,to expand the soft lines section,26,The management of the successful supermarket chain planned ____ .,,
52,16,16,LAprime08.png,LA,did not have a pressed uniform,27,The minister saw the bodyguard of the diplomats who ____ .,,H
52,filler,3,Filler12.png,Fi,the man showed up late to work,28,Because of a considerable delay of the 7:30am train ____ .,,
52,filler,4,Filler16.png,Fi,the pilot announced a delay at the gate,29,Shortly before the fully occupied passenger plane has landed ____ .,,
52,15,15,BLprime10.png,BL,involved new maintenance directives,30,The homeowner kept the letters of the office that ____ .,,H
52,7,7,LAprime06.png,LA,had just come on-shift,31,The social worker greeted the nurse of the senior-citizens who ____.,,H
52,filler,12,Filler22.png,Fi,listening to a new update,32,The speaker switched off the microphone before ____ .,,
52,16,16,BLprime02.png,BL,were not fully replicated,33,The scientist criticised the method of the studies that ____ .,,L
52,filler,2,Filler09.png,Fi,stolen from under her seat at the theater.,34,The police learnt that the handbag of the diplomat's wife had been ____ .,,
52,filler,7,Filler23.png,Fi,was trying to buy time,35,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
52,filler,15,Filler10.png,Fi,the farmers have revisited their planting schedules,36,Because of unexpectedly harsh weather conditions in spring ____ .,,
52,filler,4,Filler07.png,Fi,the little white house,37,The postman delivered a small parcel to ____ .,,
17,filler,15,Filler10.png,Fi,he spoke,2,The speaker switched off the microphone before ____ .,,
17,13,13,HAprime07.png,HA,were conducted,3,The scientist criticised the method of the studies that ____ .,,L
17,filler,10,Filler14.png,Fi,that he committed the crime,4,The accomplice of the recently convicted fraudster alleged ____ .,,
17,filler,5,Filler17.png,Fi,me,5,The barman slid a whiskey and a beer over to ____.,,
17,15,15,BLprime10.png,BL,he used to work at,6,The homeowner kept the letters of the office that ____ .,,L
17,filler,3,Filler08.png,Fi,no one could get in,7,The teenagers barricaded the main entrance of the school so that ____ .,,
17,filler,5,Filler04.png,Fi,the flight attendants made an announcement,8,Shortly before the fully occupied passenger plane has landed ____ .,,
17,filler,14,Filler01.png,Fi,stolen,9,The police learnt that the handbag of the diplomat's wife had been ____ .,,
17,filler,12,Filler22.png,Fi,was lying,10,The overeager Crown Prosecutor alleged that the lawyer ____ .,,
17,11,9,LAprime12.png,LA,told crazy stories,11,We were amused at the articles of the newspaper that ____ .,,H
17,filler,2,Filler09.png,Fi,the doctor saw him,12,The patient had to wait for quite some time before ____ .,,
17,filler,6,Filler05.png,Fi,took a nap,13,The prime minister held a press conference and shortly afterwards ____ .,,
17,16,16,LAprime08.png,LA,rang,14,The tourist guide mentioned the bells of the church that ____ .,,H
17,filler,1,Filler13.png,Fi,hunting,15,The ranger of the forest near the city borders forbid ____ .,,
17,filler,1,Filler03.png,Fi,my neighbor,16,The postman delivered a small parcel to ____ .,,
17,filler,15,Filler06.png,Fi,in her driveway,17,The woman complained that the bicycles of the neighbour's kids were ____ .,,
17,20,20,LAprime05.png,LA,I use,18,The hacker attacked the web sites of the service provider that ____ .,,L
17,filler,7,Filler23.png,Fi,black,19,The captain recalled that sails of the pirates' ship were ____ .,,
17,18,18,LAprime09.png,LA,was corrupt,20,The secret service confiscated all files of the organisation that ____ .,,L
17,filler,14,Filler18.png,Fi,the crowd,21,The racing driver showed the torn overall to ____ .,,
17,filler,4,Filler16.png,Fi,her performance,22,The famous entertainer was given a bunch of flowers after ____ .,,
17,15,15,HAprime06.png,HA,listened carefully,23,The bus driver talked to the leader of the boy scouts who ____ .,,H
17,filler,3,Filler11.png,Fi,mopped,24,The lieutenant ordered that the floors of the battalion's barracks were ____ .,,
17,2,2,BLprime01.png,BL,needed assistance,25,The social worker greeted the nurse of the senior-citizens who ____.,,L
17,filler,15,Filler21.png,Fi,we prepared an emergency kit,26,Because of unexpectedly harsh weather conditions in spring ____ .,,
17,filler,12,Filler02.png,Fi,fewer accidents occur,27,Thanks to stricter speed checks on national motorways ____.,,
17,filler,7,Filler20.png,Fi,fell asleep,28,"Because of last night's TV documentary, the old lady ____ .",,
17,17,17,HAprime02.png,HA,were rich,29,A stranger blackmailed the butler of the royals who ____ .,,L
17,filler,7,Filler24.png,Fi,they needed help,30,The priest looked after the asylum seekers because ____ .,,
17,filler,4,Filler07.png,Fi,poured the dressing,31,"After washing the salad with its firm green leaves, the scullion ____ .",,
17,11,12,HAprime04.png,HA,was suspicious,32,The superintendent checked the earnings of the company that ____ .,,L
17,filler,7,Filler15.png,Fi,an local event,33,The management of the successful supermarket chain planned ____ .,,
